Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHD_M_R
11730,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
11731,Forest,Water,Water,Water,Water,NULL,Bareland,Forest
11732,Forest,Water,Water,Water,Water,NULL,Water,Wetland
11733,Forest,Water,Water,Water,Water,NULL,Water,Water
11734,Forest,Water,Water,Water,Water,NULL,Water,Forest
11735,Forest,Water,Water,Water,Water,NULL,Forest,Grassland
11736,Forest,Water,Water,Water,Water,NULL,Forest,Water
11737,Forest,Water,Water,Water,Water,NULL,Forest,Forest
11738,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
11739,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
11740,Forest,Water,Water,Water,Water,Grassland,Water,Water
11741,Forest,Water,Water,Water,Water,Grassland,Water,Forest
11742,Forest,Water,Water,Water,Water,Wetland,Grassland,Grassland
11743,Forest,Water,Water,Water,Water,Wetland,Grassland,Wetland
11744,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
11745,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
11746,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
11747,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
11748,Forest,Water,Water,Water,Water,Wetland,Bareland,Forest
11749,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
11750,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
11751,Forest,Water,Water,Water,Water,Wetland,Water,Water
11752,Forest,Water,Water,Water,Water,Wetland,Water,Forest
11753,Forest,Water,Water,Water,Water,Wetland,Forest,Water
11754,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
11755,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
11756,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
11757,Forest,Water,Water,Water,Water,Bareland,Water,Water
11758,Forest,Water,Water,Water,Water,Bareland,Water,Forest
11759,Forest,Water,Water,Water,Water,Bareland,Forest,Water
11760,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
11761,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
11762,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
11763,Forest,Water,Water,Water,Water,Water,Wetland,Water
11764,Forest,Water,Water,Water,Water,Water,Wetland,Forest
11765,Forest,Water,Water,Water,Water,Water,Bareland,Grassland
11766,Forest,Water,Water,Water,Water,Water,Water,Wetland
11767,Forest,Water,Water,Water,Water,Water,Water,Water
11768,Forest,Water,Water,Water,Water,Water,Water,Forest
11769,Forest,Water,Water,Water,Water,Water,Forest,Water
11770,Forest,Water,Water,Water,Water,Water,Forest,Forest
11771,Forest,Water,Water,Water,Water,Forest,Grassland,Forest
11772,Forest,Water,Water,Water,Water,Forest,Wetland,Wetland
11773,Forest,Water,Water,Water,Water,Forest,Wetland,Water
11774,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
11775,Forest,Water,Water,Water,Water,Forest,Bareland,Water
11776,Forest,Water,Water,Water,Water,Forest,Water,Grassland
11777,Forest,Water,Water,Water,Water,Forest,Water,Wetland
11778,Forest,Water,Water,Water,Water,Forest,Water,Water
11779,Forest,Water,Water,Water,Water,Forest,Water,Forest
11780,Forest,Water,Water,Water,Water,Forest,Forest,Grassland
11781,Forest,Water,Water,Water,Water,Forest,Forest,Water
11782,Forest,Water,Water,Water,Water,Forest,Forest,Forest
11783,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11784,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11785,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
11786,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
11787,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
11788,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
11789,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
11790,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11791,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
11792,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
11793,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
11794,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11795,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11796,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11797,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
11798,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
11799,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
11800,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
11801,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11802,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11803,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
11804,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
11805,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
11806,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
11807,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
11808,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
11809,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
11810,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11811,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
11812,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Wetland
11813,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
11814,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
11815,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
11816,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
11817,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
11818,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
11819,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
11820,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
11821,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
11822,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
11823,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
11824,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
11825,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
11826,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
11827,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
11828,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
11829,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
11830,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11831,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
11832,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
11833,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
11834,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
11835,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
11836,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
11837,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
11838,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
11839,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
11840,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
11841,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
11842,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
11843,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
11844,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
11845,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
11846,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
11847,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
11848,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
11849,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
11850,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
11851,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11852,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11853,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
11854,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
11855,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
11856,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
11857,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
11858,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
11859,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11860,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
11861,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
11862,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
11863,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
11864,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
11865,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11866,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
11867,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
11868,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
11869,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11870,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
11871,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
11872,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
11873,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
11874,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
11875,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
11876,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
11877,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
11878,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
11879,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
11880,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
11881,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
11882,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
11883,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
11884,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
11885,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
11886,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
11887,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
11888,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
11889,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
11890,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
11891,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
11892,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
11893,Forest,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Wetland
11894,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
11895,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
11896,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
11897,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
11898,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
11899,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
11900,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
11901,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
11902,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
11903,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
11904,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
11905,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11906,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11907,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11908,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
11909,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
11910,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11911,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
11912,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
11913,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
11914,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
11915,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
11916,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
11917,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
11918,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
11919,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11920,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
11921,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11922,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11923,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
11924,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11925,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11926,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11927,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11928,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
11929,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
11930,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11931,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
11932,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
11933,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
11934,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
11935,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
11936,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
11937,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
11938,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
11939,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11940,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
11941,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
11942,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Built-up
11943,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
11944,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
11945,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
11946,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
11947,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Built-up
11948,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
11949,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
11950,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
11951,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
11952,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
11953,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
11954,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
11955,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
11956,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Wetland
11957,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
11958,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
11959,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
11960,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Built-up
11961,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
11962,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11963,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
11964,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
11965,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
11966,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
11967,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
11968,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
11969,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
11970,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
11971,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
11972,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
11973,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
11974,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
11975,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
11976,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
11977,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
11978,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
11979,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
11980,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
11981,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
11982,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
11983,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
11984,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
11985,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
11986,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
11987,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
11988,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
11989,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
11990,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
11991,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
11992,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
11993,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
11994,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
11995,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
11996,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Water
11997,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
11998,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
11999,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
12000,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12001,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
12002,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
12003,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
12004,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
12005,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
12006,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
12007,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
12008,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
12009,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
12010,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
12011,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
12012,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
12013,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12014,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,NULL
12015,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
12016,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
12017,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
12018,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
12019,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12020,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12021,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
12022,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Wetland
12023,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
12024,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12025,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12026,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
12027,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
12028,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
12029,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
12030,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12031,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
12032,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
12033,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
12034,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
12035,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
12036,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
12037,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
12038,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
12039,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
12040,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
12041,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
12042,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
12043,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
12044,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
12045,Forest,Forest,NULL,Water,Non_Wetland,Forest,Bareland,Forest
12046,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
12047,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
12048,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12049,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
12050,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12051,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12052,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
