Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCL_M_R
11650,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
11651,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
11652,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
11653,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
11654,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
11655,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
11656,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
11657,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
11658,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Water
11659,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Forest
11660,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
11661,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11662,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
11663,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11664,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
11665,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11666,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11667,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
11668,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
11669,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11670,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
11671,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
11672,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
11673,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
11674,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
11675,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
11676,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11677,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11678,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
11679,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11680,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11681,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11682,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11683,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11684,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11685,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11686,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
11687,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11688,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11689,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
11690,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11691,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
11692,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
11693,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
11694,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
11695,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
11696,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11697,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11698,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11699,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11700,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
11701,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11702,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11703,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
11704,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11705,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Cropland
11706,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
11707,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
11708,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
11709,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
11710,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
11711,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
11712,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
11713,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
11714,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
11715,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11716,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
11717,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
11718,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11719,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
11720,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
11721,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
11722,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Cropland
11723,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
11724,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
11725,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
11726,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
11727,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
11728,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
11729,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
11730,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
11731,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11732,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
11733,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
11734,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
11735,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
11736,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11737,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11738,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
11739,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11740,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
11741,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
11742,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
11743,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
11744,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11745,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
11746,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
11747,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
11748,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11749,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11750,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
11751,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
11752,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11753,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11754,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
11755,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11756,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11757,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11758,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11759,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
11760,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
11761,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11762,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
11763,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
11764,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11765,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
11766,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
11767,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
11768,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
11769,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
11770,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11771,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
11772,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11773,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
11774,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11775,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11776,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
11777,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
11778,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11779,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11780,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11781,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11782,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11783,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11784,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11785,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11786,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11787,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
11788,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11789,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11790,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
11791,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11792,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
11793,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
11794,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
11795,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11796,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
11797,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
11798,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
11799,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11800,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11801,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
11802,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
11803,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11804,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11805,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11806,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11807,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11808,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11809,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11810,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11811,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11812,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11813,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11814,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11815,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
11816,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11817,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
11818,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
11819,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11820,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
11821,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11822,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
11823,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
11824,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
11825,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
11826,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
11827,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
11828,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
11829,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
11830,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
11831,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
11832,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
11833,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
11834,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11835,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
11836,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
11837,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
11838,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11839,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
11840,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
11841,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
11842,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
11843,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
11844,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
11845,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
11846,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
11847,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
11848,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
11849,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
11850,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
11851,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
11852,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
11853,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
11854,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
11855,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11856,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
11857,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
11858,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11859,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
11860,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
11861,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11862,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
11863,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
11864,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
11865,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
11866,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Cropland
11867,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
11868,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11869,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
11870,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
11871,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
11872,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
11873,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11874,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11875,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
11876,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11877,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11878,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11879,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11880,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11881,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11882,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
11883,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
11884,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
11885,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11886,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
11887,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
11888,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
11889,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11890,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11891,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
11892,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
11893,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
11894,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
11895,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
11896,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
11897,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
11898,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
11899,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11900,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
11901,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11902,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11903,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
11904,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
11905,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
11906,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11907,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
11908,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Forest
11909,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
11910,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
11911,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11912,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11913,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11914,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
11915,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11916,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
11917,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
11918,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
11919,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
11920,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
11921,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
11922,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
11923,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
11924,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
11925,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Water
11926,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
11927,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
11928,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
11929,Forest,Cropland,Wetland,NULL,Wetland,Water,Shrubland,Forest
11930,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Grassland
11931,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Shrubland,Water
11932,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
11933,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
11934,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
11935,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
11936,Forest,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Forest
11937,Forest,Cropland,Wetland,Water,Wetland,Water,NULL,Grassland
11938,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11939,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
11940,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
11941,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Bareland
11942,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
11943,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11944,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11945,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11946,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
11947,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
11948,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
11949,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
11950,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11951,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11952,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
11953,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11954,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11955,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
11956,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
11957,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
