Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHU_M_R
18367,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
18368,Forest,Forest,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
18369,Forest,Forest,Shrubland,Water,Non_Wetland,Water,NULL,Forest
18370,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
18371,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
18372,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Grassland
18373,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Bareland
18374,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
18375,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Bareland
18376,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Built-up,Forest
18377,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Water
18378,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
18379,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
18380,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
18381,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
18382,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
18383,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
18384,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
18385,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
18386,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
18387,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
18388,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
18389,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
18390,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Bareland
18391,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
18392,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
18393,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18394,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
18395,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
18396,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18397,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
18398,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
18399,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
18400,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
18401,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
18402,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
18403,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
18404,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
18405,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
18406,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
18407,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
18408,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
18409,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
18410,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
18411,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
18412,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
18413,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
18414,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Water
18415,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
18416,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
18417,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
18418,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
18419,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
18420,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
18421,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
18422,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
18423,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
18424,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
18425,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
18426,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
18427,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
18428,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
18429,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
18430,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Water
18431,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
18432,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
18433,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
18434,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
18435,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
18436,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
18437,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
18438,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
18439,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
18440,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
18441,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
18442,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
18443,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
18444,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
18445,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
18446,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
18447,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
18448,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
18449,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
18450,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
18451,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
18452,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
18453,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
18454,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
18455,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
18456,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
18457,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
18458,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
18459,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
18460,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
18461,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
18462,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
18463,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
18464,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
18465,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
18466,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
18467,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
18468,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Water
18469,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
18470,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
18471,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
18472,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
18473,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
18474,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Water
18475,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
18476,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
18477,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
18478,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18479,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18480,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18481,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
18482,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
18483,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
18484,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
18485,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
18486,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
18487,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
18488,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
18489,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
18490,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
18491,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
18492,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
18493,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
18494,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
18495,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
18496,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
18497,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
18498,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
18499,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
18500,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
18501,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
18502,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
18503,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
18504,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
18505,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
18506,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
18507,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
18508,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
18509,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
18510,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
18511,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
18512,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
18513,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
18514,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Water
18515,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
18516,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
18517,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
18518,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
18519,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
18520,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
18521,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
18522,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
18523,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
18524,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Built-up,Forest
18525,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Water,Forest
18526,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
18527,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
18528,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
18529,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Water
18530,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
18531,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
18532,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
18533,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
18534,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
18535,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
18536,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
18537,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
18538,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
18539,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
18540,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
18541,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
18542,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
18543,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
18544,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
18545,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
18546,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
18547,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
18548,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
18549,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Built-up,Built-up
18550,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
18551,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
18552,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Built-up
18553,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Water
18554,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
18555,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
18556,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Built-up
18557,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
18558,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
18559,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
18560,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
18561,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
18562,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
18563,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
18564,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
18565,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
18566,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
18567,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Cropland
18568,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
18569,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
18570,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
18571,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
18572,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
18573,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
18574,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
18575,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
18576,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
18577,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
18578,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
18579,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
18580,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
18581,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
18582,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
18583,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
18584,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
18585,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
18586,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
18587,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Wetland
18588,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
18589,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
18590,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
18591,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
18592,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
18593,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
18594,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
18595,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
18596,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
18597,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
18598,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
18599,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
18600,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Water,Forest
18601,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
18602,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Cropland
18603,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
18604,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
18605,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
18606,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
18607,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Water
18608,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Forest
18609,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Water
18610,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
18611,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Built-up,Forest
18612,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Grassland
18613,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Water
18614,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Forest
18615,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
18616,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
18617,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
18618,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
18619,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
18620,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
18621,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Water
18622,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
18623,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
18624,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
18625,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
18626,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
18627,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
18628,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Cropland
18629,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
18630,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
18631,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
18632,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Built-up
18633,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Water
18634,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
18635,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
18636,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
18637,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Water
18638,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
18639,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
18640,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Bareland
18641,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Water
18642,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
18643,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
18644,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
18645,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
18646,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
18647,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Water
18648,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
18649,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
18650,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
18651,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
18652,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
18653,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
18654,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
18655,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
18656,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
18657,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
18658,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
18659,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
18660,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Water
18661,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
18662,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
18663,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
18664,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
18665,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
18666,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
18667,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
18668,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Cropland
18669,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Water
18670,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
18671,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
18672,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
18673,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
18674,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
18675,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
18676,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
18677,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
18678,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
18679,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
18680,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
18681,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Wetland
18682,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Water
18683,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
18684,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Forest
