Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYT_M_R
12601,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
12602,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
12603,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
12604,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
12605,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
12606,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
12607,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
12608,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
12609,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
12610,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
12611,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
12612,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12613,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12614,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
12615,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12616,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
12617,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
12618,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
12619,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
12620,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Water
12621,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
12622,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
12623,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
12624,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
12625,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
12626,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
12627,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
12628,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
12629,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
12630,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
12631,Water,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
12632,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
12633,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
12634,Water,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
12635,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
12636,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
12637,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
12638,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
12639,Water,Water,Bareland,Water,Non_Wetland,Wetland,Bareland,Forest
12640,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
12641,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
12642,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Bareland
12643,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
12644,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
12645,Water,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
12646,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
12647,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
12648,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
12649,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
12650,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
12651,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
12652,Water,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
12653,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
12654,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
12655,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
12656,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
12657,Water,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
12658,Water,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
12659,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
12660,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
12661,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
12662,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
12663,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
12664,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Bareland,Water
12665,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Built-up,Water
12666,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
12667,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
12668,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Water
12669,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
12670,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,Water
12671,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
12672,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Water
12673,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
12674,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
12675,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
12676,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
12677,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
12678,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
12679,Water,Water,Built-up,NULL,Non_Wetland,Water,Built-up,Water
12680,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
12681,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
12682,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
12683,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12684,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12685,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Water
12686,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12687,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Water
12688,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
12689,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
12690,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Built-up,Water
12691,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
12692,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
12693,Water,Water,Built-up,Water,Non_Wetland,Cropland,Water,Water
12694,Water,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
12695,Water,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Water
12696,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
12697,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Wetland
12698,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Water
12699,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Forest
12700,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
12701,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Wetland
12702,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
12703,Water,Water,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
12704,Water,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
12705,Water,Water,Built-up,Water,Non_Wetland,Water,Built-up,Grassland
12706,Water,Water,Built-up,Water,Non_Wetland,Water,Built-up,Bareland
12707,Water,Water,Built-up,Water,Non_Wetland,Water,Built-up,Water
12708,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
12709,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Wetland
12710,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
12711,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Built-up
12712,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
12713,Water,Water,Water,NULL,Water,NULL,Wetland,Water
12714,Water,Water,Water,NULL,Water,Cropland,Water,Grassland
12715,Water,Water,Water,NULL,Water,Cropland,Water,Wetland
12716,Water,Water,Water,NULL,Water,Wetland,NULL,Forest
12717,Water,Water,Water,NULL,Water,Wetland,Grassland,Grassland
12718,Water,Water,Water,NULL,Water,Wetland,Grassland,Forest
12719,Water,Water,Water,NULL,Water,Wetland,Wetland,Grassland
12720,Water,Water,Water,NULL,Water,Wetland,Wetland,Wetland
12721,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
12722,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
12723,Water,Water,Water,NULL,Water,Wetland,Bareland,Grassland
12724,Water,Water,Water,NULL,Water,Wetland,Bareland,Water
12725,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
12726,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
12727,Water,Water,Water,NULL,Water,Wetland,Water,Water
12728,Water,Water,Water,NULL,Water,Wetland,Water,Forest
12729,Water,Water,Water,NULL,Water,Wetland,Forest,Grassland
12730,Water,Water,Water,NULL,Water,Wetland,Forest,Water
12731,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
12732,Water,Water,Water,NULL,Water,Bareland,NULL,Built-up
12733,Water,Water,Water,NULL,Water,Bareland,Wetland,Water
12734,Water,Water,Water,NULL,Water,Bareland,Bareland,Wetland
12735,Water,Water,Water,NULL,Water,Bareland,Bareland,Water
12736,Water,Water,Water,NULL,Water,Bareland,Built-up,Water
12737,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
12738,Water,Water,Water,NULL,Water,Bareland,Water,Wetland
12739,Water,Water,Water,NULL,Water,Bareland,Water,Water
12740,Water,Water,Water,NULL,Water,Bareland,Water,Forest
12741,Water,Water,Water,NULL,Water,Built-up,Wetland,Wetland
12742,Water,Water,Water,NULL,Water,Built-up,Built-up,Grassland
12743,Water,Water,Water,NULL,Water,Built-up,Built-up,Water
12744,Water,Water,Water,NULL,Water,Water,NULL,Water
12745,Water,Water,Water,NULL,Water,Water,Grassland,Cropland
12746,Water,Water,Water,NULL,Water,Water,Grassland,Water
12747,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
12748,Water,Water,Water,NULL,Water,Water,Wetland,Wetland
12749,Water,Water,Water,NULL,Water,Water,Wetland,Water
12750,Water,Water,Water,NULL,Water,Water,Wetland,Forest
12751,Water,Water,Water,NULL,Water,Water,Bareland,Water
12752,Water,Water,Water,NULL,Water,Water,Built-up,Wetland
12753,Water,Water,Water,NULL,Water,Water,Built-up,Water
12754,Water,Water,Water,NULL,Water,Water,Water,Grassland
12755,Water,Water,Water,NULL,Water,Water,Water,Wetland
12756,Water,Water,Water,NULL,Water,Water,Water,Bareland
12757,Water,Water,Water,NULL,Water,Water,Water,Water
12758,Water,Water,Water,NULL,Water,Water,Water,Forest
12759,Water,Water,Water,NULL,Water,Water,Forest,Bareland
12760,Water,Water,Water,NULL,Water,Water,Forest,Water
12761,Water,Water,Water,NULL,Water,Water,Forest,Forest
12762,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Grassland
12763,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Wetland
12764,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Water
12765,Water,Water,Water,Non_Water,Water,Grassland,Water,Forest
12766,Water,Water,Water,Non_Water,Water,Cropland,Wetland,Water
12767,Water,Water,Water,Non_Water,Water,Cropland,Water,Water
12768,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Grassland
12769,Water,Water,Water,Non_Water,Water,Wetland,Grassland,Water
12770,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
12771,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
12772,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
12773,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
12774,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
12775,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
12776,Water,Water,Water,Non_Water,Water,Wetland,Water,Bareland
12777,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
12778,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
12779,Water,Water,Water,Non_Water,Water,Wetland,Forest,Forest
12780,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Wetland
12781,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Water
12782,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Water
12783,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
12784,Water,Water,Water,Non_Water,Water,Built-up,Built-up,Water
12785,Water,Water,Water,Non_Water,Water,Built-up,Water,Water
12786,Water,Water,Water,Non_Water,Water,Water,Wetland,Grassland
12787,Water,Water,Water,Non_Water,Water,Water,Wetland,Wetland
12788,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
12789,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
12790,Water,Water,Water,Non_Water,Water,Water,Built-up,Water
12791,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
12792,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
12793,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
12794,Water,Water,Water,Non_Water,Water,Water,Water,Water
12795,Water,Water,Water,Non_Water,Water,Water,Water,Forest
12796,Water,Water,Water,Non_Water,Water,Water,Forest,Grassland
12797,Water,Water,Water,Non_Water,Water,Water,Forest,Water
12798,Water,Water,Water,Non_Water,Water,Forest,Wetland,Forest
12799,Water,Water,Water,Water,Water,NULL,Wetland,Wetland
12800,Water,Water,Water,Water,Water,NULL,Wetland,Forest
12801,Water,Water,Water,Water,Water,NULL,Water,Grassland
12802,Water,Water,Water,Water,Water,NULL,Water,Wetland
12803,Water,Water,Water,Water,Water,NULL,Water,Water
12804,Water,Water,Water,Water,Water,NULL,Water,Forest
12805,Water,Water,Water,Water,Water,Grassland,Wetland,Grassland
12806,Water,Water,Water,Water,Water,Grassland,Wetland,Wetland
12807,Water,Water,Water,Water,Water,Grassland,Water,Grassland
12808,Water,Water,Water,Water,Water,Grassland,Water,Wetland
12809,Water,Water,Water,Water,Water,Grassland,Water,Water
12810,Water,Water,Water,Water,Water,Grassland,Water,Forest
12811,Water,Water,Water,Water,Water,Cropland,Wetland,Grassland
12812,Water,Water,Water,Water,Water,Cropland,Water,Grassland
12813,Water,Water,Water,Water,Water,Cropland,Water,Water
12814,Water,Water,Water,Water,Water,Cropland,Water,Forest
12815,Water,Water,Water,Water,Water,Wetland,NULL,Forest
12816,Water,Water,Water,Water,Water,Wetland,Grassland,Wetland
12817,Water,Water,Water,Water,Water,Wetland,Grassland,Water
12818,Water,Water,Water,Water,Water,Wetland,Grassland,Forest
12819,Water,Water,Water,Water,Water,Wetland,Wetland,Grassland
12820,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
12821,Water,Water,Water,Water,Water,Wetland,Wetland,Water
12822,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
12823,Water,Water,Water,Water,Water,Wetland,Bareland,Grassland
12824,Water,Water,Water,Water,Water,Wetland,Bareland,Water
12825,Water,Water,Water,Water,Water,Wetland,Water,Grassland
12826,Water,Water,Water,Water,Water,Wetland,Water,Wetland
12827,Water,Water,Water,Water,Water,Wetland,Water,Water
12828,Water,Water,Water,Water,Water,Wetland,Water,Forest
12829,Water,Water,Water,Water,Water,Wetland,Forest,Grassland
12830,Water,Water,Water,Water,Water,Wetland,Forest,Water
12831,Water,Water,Water,Water,Water,Wetland,Forest,Forest
12832,Water,Water,Water,Water,Water,Bareland,Wetland,Grassland
12833,Water,Water,Water,Water,Water,Bareland,Wetland,Wetland
12834,Water,Water,Water,Water,Water,Bareland,Bareland,Wetland
12835,Water,Water,Water,Water,Water,Bareland,Bareland,Water
12836,Water,Water,Water,Water,Water,Bareland,Built-up,Water
12837,Water,Water,Water,Water,Water,Bareland,Water,Grassland
12838,Water,Water,Water,Water,Water,Bareland,Water,Wetland
12839,Water,Water,Water,Water,Water,Bareland,Water,Bareland
12840,Water,Water,Water,Water,Water,Bareland,Water,Water
12841,Water,Water,Water,Water,Water,Bareland,Water,Forest
12842,Water,Water,Water,Water,Water,Built-up,Water,Water
12843,Water,Water,Water,Water,Water,Water,Grassland,Water
12844,Water,Water,Water,Water,Water,Water,Grassland,Forest
12845,Water,Water,Water,Water,Water,Water,Wetland,Grassland
12846,Water,Water,Water,Water,Water,Water,Wetland,Wetland
12847,Water,Water,Water,Water,Water,Water,Wetland,Water
12848,Water,Water,Water,Water,Water,Water,Wetland,Forest
12849,Water,Water,Water,Water,Water,Water,Bareland,Wetland
12850,Water,Water,Water,Water,Water,Water,Bareland,Water
12851,Water,Water,Water,Water,Water,Water,Built-up,Wetland
12852,Water,Water,Water,Water,Water,Water,Built-up,Bareland
12853,Water,Water,Water,Water,Water,Water,Built-up,Water
12854,Water,Water,Water,Water,Water,Water,Built-up,Forest
12855,Water,Water,Water,Water,Water,Water,Water,Grassland
12856,Water,Water,Water,Water,Water,Water,Water,Cropland
12857,Water,Water,Water,Water,Water,Water,Water,Wetland
12858,Water,Water,Water,Water,Water,Water,Water,Bareland
12859,Water,Water,Water,Water,Water,Water,Water,Water
12860,Water,Water,Water,Water,Water,Water,Water,Forest
12861,Water,Water,Water,Water,Water,Water,Forest,Water
12862,Water,Water,Water,Water,Water,Water,Forest,Forest
12863,Water,Water,Water,Water,Water,Forest,Wetland,Forest
12864,Water,Water,Water,Water,Water,Forest,Water,Wetland
12865,Water,Water,Water,Water,Water,Forest,Water,Forest
12866,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
12867,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
12868,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
12869,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
12870,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
12871,Water,Water,Forest,NULL,Non_Wetland,Cropland,Grassland,Water
12872,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
12873,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
12874,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
12875,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
12876,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
12877,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
12878,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
12879,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
12880,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
12881,Water,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
12882,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
12883,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
12884,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
12885,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
12886,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
12887,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
12888,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
12889,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
12890,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
12891,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
12892,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
12893,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
12894,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
12895,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
12896,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
12897,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
12898,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
12899,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
12900,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
12901,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
12902,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
12903,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
12904,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
12905,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
12906,Water,Water,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Forest
12907,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12908,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
12909,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12910,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
12911,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
12912,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
12913,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
12914,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
12915,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
12916,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
12917,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
12918,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
12919,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
12920,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
12921,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
12922,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
12923,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
12924,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
12925,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
12926,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
12927,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
12928,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
12929,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
