Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LXM_M_R
13062,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
13063,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
13064,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
13065,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
13066,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
13067,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
13068,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
13069,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
13070,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
13071,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
13072,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
13073,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
13074,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
13075,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
13076,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
13077,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Bareland
13078,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Built-up
13079,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
13080,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
13081,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13082,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
13083,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
13084,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
13085,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13086,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13087,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13088,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13089,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13090,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13091,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13092,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13093,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
13094,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13095,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
13096,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
13097,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
13098,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
13099,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
13100,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Bareland
13101,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
13102,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
13103,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13104,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13105,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13106,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13107,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
13108,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13109,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13110,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13111,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
13112,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
13113,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13114,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13115,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
13116,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13117,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
13118,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
13119,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13120,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
13121,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
13122,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
13123,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
13124,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
13125,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
13126,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
13127,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
13128,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
13129,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
13130,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
13131,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13132,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13133,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13134,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
13135,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
13136,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13137,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13138,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
13139,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
13140,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
13141,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
13142,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
13143,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
13144,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
13145,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13146,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
13147,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
13148,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13149,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
13150,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
13151,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
13152,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Bareland
13153,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
13154,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13155,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
13156,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
13157,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13158,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
13159,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
13160,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
13161,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
13162,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
13163,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
13164,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
13165,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13166,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Cropland
13167,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
13168,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
13169,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
13170,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
13171,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
13172,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
13173,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
13174,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
13175,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
13176,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
13177,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
13178,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
13179,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
13180,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
13181,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
13182,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
13183,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
13184,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13185,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
13186,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
13187,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
13188,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13189,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
13190,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13191,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
13192,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Wetland
13193,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13194,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
13195,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13196,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
13197,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
13198,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Wetland
13199,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Wetland
13200,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
13201,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
13202,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
13203,Forest,NULL,Grassland,Water,Non_Wetland,Forest,Forest,Forest
13204,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
13205,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
13206,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
13207,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
13208,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
13209,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
13210,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
13211,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
13212,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13213,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
13214,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
13215,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
13216,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
13217,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
13218,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
13219,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
13220,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
13221,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
13222,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
13223,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
13224,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
13225,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
13226,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
13227,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
13228,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
13229,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
13230,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
13231,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
13232,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
13233,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
13234,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
13235,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
13236,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
13237,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
13238,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
13239,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
13240,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
13241,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
13242,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
13243,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
13244,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
13245,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
13246,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
13247,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
13248,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
13249,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
13250,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13251,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
13252,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
13253,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
13254,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13255,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13256,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13257,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13258,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13259,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13260,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13261,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
13262,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13263,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
13264,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
13265,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13266,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
13267,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
13268,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
13269,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
13270,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
13271,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
13272,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
13273,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
13274,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13275,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13276,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13277,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
13278,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
13279,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13280,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
13281,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13282,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13283,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13284,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13285,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
13286,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
13287,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
13288,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13289,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
13290,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
13291,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13292,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
13293,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
13294,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
13295,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
13296,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13297,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
13298,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
13299,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
13300,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
13301,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
13302,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
13303,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
13304,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
13305,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
13306,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
13307,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
13308,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
13309,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13310,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
13311,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13312,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
13313,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
13314,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13315,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13316,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
13317,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
13318,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Wetland
13319,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
13320,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
13321,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
13322,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
13323,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
13324,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
13325,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
13326,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
13327,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
13328,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
13329,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
13330,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
13331,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13332,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13333,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13334,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
13335,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13336,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13337,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
13338,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
13339,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13340,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
13341,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
13342,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13343,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
13344,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13345,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
13346,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
13347,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
13348,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
13349,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
13350,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
13351,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
13352,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
13353,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
13354,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
13355,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
13356,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
13357,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
13358,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
13359,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13360,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
13361,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
13362,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,NULL
13363,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
13364,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
13365,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
13366,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
13367,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
13368,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
13369,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
13370,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
13371,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
13372,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
13373,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
13374,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
13375,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13376,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
13377,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
13378,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
13379,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
13380,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
13381,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
13382,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
13383,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
13384,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
13385,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
13386,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
