Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MES_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MES_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MES_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MES_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MES_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MES_M_R
6206,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
6207,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
6208,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
6209,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6210,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
6211,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
6212,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
6213,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
6214,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
6215,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
6216,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
6217,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
6218,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
6219,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
6220,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
6221,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
6222,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
6223,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
6224,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
6225,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
6226,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
6227,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
6228,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
6229,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
6230,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
6231,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
6232,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
6233,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
6234,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
6235,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
6236,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6237,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6238,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
6239,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
6240,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
6241,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6242,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
6243,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
6244,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6245,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6246,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6247,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
6248,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6249,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6250,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6251,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
6252,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
6253,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
6254,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Water
6255,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
6256,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
6257,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
6258,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
6259,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
6260,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
6261,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
6262,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
6263,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
6264,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
6265,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
6266,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
6267,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
6268,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
6269,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
6270,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Wetland
6271,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
6272,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
6273,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
6274,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
6275,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
6276,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
6277,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Bareland
6278,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
6279,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
6280,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
6281,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
6282,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
6283,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
6284,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
6285,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Bareland
6286,Water,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Water
6287,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
6288,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
6289,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
6290,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
6291,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
6292,Water,Water,Shrubland,Water,Non_Wetland,Forest,Grassland,Grassland
6293,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6294,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6295,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
6296,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Bareland
6297,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
6298,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
6299,Water,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
6300,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6301,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6302,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Water
6303,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6304,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6305,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6306,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
6307,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6308,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Forest,Water
6309,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
6310,Water,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6311,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6312,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6313,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6314,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6315,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6316,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
6317,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
6318,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6319,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6320,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6321,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6322,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6323,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6324,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
6325,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6326,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6327,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Cropland
6328,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
6329,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
6330,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6331,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
6332,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6333,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6334,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6335,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
6336,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6337,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
6338,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
6339,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
6340,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6341,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
6342,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6343,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
6344,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
6345,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
6346,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
6347,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
6348,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
6349,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
6350,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
6351,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
6352,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
6353,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Water
6354,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
6355,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
6356,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
6357,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
6358,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
6359,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
6360,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
6361,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
6362,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
6363,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6364,Water,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
6365,Water,Water,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
6366,Water,Water,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
6367,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Grassland
6368,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6369,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
6370,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6371,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6372,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6373,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6374,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6375,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6376,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
6377,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6378,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
6379,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
6380,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
6381,Water,Water,Grassland,Water,Non_Wetland,NULL,Water,Water
6382,Water,Water,Grassland,Water,Non_Wetland,Shrubland,Water,Grassland
6383,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
6384,Water,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Water
6385,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
6386,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
6387,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Water
6388,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Cropland
6389,Water,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
6390,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
6391,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Cropland
6392,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
6393,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
6394,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
6395,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
6396,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
6397,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
6398,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
6399,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
6400,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
6401,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Grassland
6402,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Water
6403,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Forest
6404,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
6405,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
6406,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
6407,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
6408,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6409,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
6410,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6411,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6412,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
6413,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6414,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
6415,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6416,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6417,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
6418,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6419,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
6420,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6421,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
6422,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
6423,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6424,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
6425,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
6426,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
6427,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
6428,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
6429,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Water
6430,Water,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
6431,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6432,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6433,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
6434,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
6435,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
6436,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
6437,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
6438,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
6439,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
6440,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Water
6441,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
6442,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
6443,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
6444,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
6445,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
6446,Water,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
6447,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
6448,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
6449,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
6450,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
6451,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Water
6452,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
6453,Water,Water,Wetland,NULL,Wetland,Shrubland,Bareland,Water
6454,Water,Water,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
6455,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
6456,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
6457,Water,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
6458,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6459,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6460,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6461,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
6462,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
6463,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
6464,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
6465,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6466,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6467,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6468,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
6469,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Bareland
6470,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6471,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
6472,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
6473,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
6474,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6475,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
6476,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
6477,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
6478,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
6479,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
6480,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
6481,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
6482,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
6483,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
6484,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
6485,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
6486,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
6487,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Wetland
6488,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
6489,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
6490,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
6491,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
6492,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
6493,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
6494,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
6495,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
6496,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
6497,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
6498,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
6499,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
6500,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
6501,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Bareland
6502,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
6503,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
6504,Water,Water,Wetland,NULL,Wetland,Water,Built-up,Water
6505,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
6506,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
6507,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
6508,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
6509,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
6510,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
6511,Water,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
6512,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
6513,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
6514,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Grassland
6515,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Wetland
6516,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Water
6517,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
6518,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
6519,Water,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
6520,Water,Water,Wetland,NULL,Wetland,Forest,Water,Bareland
6521,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
6522,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
6523,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
6524,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
6525,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
6526,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
6527,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
