Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDF_M_R
13921,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
13922,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
13923,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
13924,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
13925,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
13926,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13927,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
13928,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
13929,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
13930,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
13931,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13932,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13933,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13934,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13935,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
13936,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
13937,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13938,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
13939,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13940,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
13941,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
13942,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
13943,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
13944,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
13945,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
13946,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13947,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
13948,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
13949,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
13950,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Bareland
13951,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
13952,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
13953,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13954,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13955,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13956,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13957,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
13958,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
13959,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13960,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
13961,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13962,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
13963,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
13964,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Bareland
13965,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Built-up
13966,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
13967,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
13968,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
13969,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
13970,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
13971,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
13972,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13973,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
13974,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
13975,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13976,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
13977,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13978,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13979,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
13980,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
13981,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
13982,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13983,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13984,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
13985,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
13986,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
13987,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
13988,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
13989,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
13990,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
13991,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
13992,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
13993,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13994,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
13995,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
13996,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13997,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13998,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
13999,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
14000,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
14001,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
14002,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Wetland
14003,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Bareland
14004,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
14005,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
14006,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
14007,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
14008,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
14009,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14010,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Wetland
14011,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14012,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
14013,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
14014,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
14015,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
14016,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
14017,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
14018,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
14019,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
14020,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
14021,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14022,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
14023,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
14024,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
14025,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
14026,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
14027,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
14028,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
14029,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
14030,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
14031,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
14032,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
14033,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Built-up,Grassland
14034,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
14035,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
14036,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
14037,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14038,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
14039,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
14040,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
14041,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
14042,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
14043,Forest,Built-up,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
14044,Forest,Built-up,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
14045,Forest,Built-up,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
14046,Forest,Built-up,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
14047,Forest,Built-up,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
14048,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
14049,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
14050,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
14051,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
14052,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
14053,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
14054,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14055,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
14056,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
14057,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
14058,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
14059,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
14060,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14061,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
14062,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
14063,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14064,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
14065,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
14066,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
14067,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
14068,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland,Built-up,Forest
14069,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
14070,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
14071,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
14072,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
14073,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
14074,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
14075,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Built-up
14076,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Water
14077,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
14078,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
14079,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
14080,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
14081,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14082,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
14083,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
14084,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
14085,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
14086,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
14087,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14088,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
14089,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
14090,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
14091,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
14092,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
14093,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
14094,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
14095,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
14096,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Bareland
14097,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
14098,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
14099,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Built-up
14100,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
14101,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
14102,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
14103,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14104,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14105,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
14106,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
14107,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
14108,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
14109,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
14110,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
14111,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
14112,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
14113,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
14114,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
14115,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
14116,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
14117,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
14118,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Wetland
14119,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
14120,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
14121,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
14122,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
14123,Forest,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Forest
14124,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Forest
14125,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
14126,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
14127,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
14128,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
14129,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
14130,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
14131,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Forest
14132,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
14133,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
14134,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
14135,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
14136,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Water
14137,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
14138,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
14139,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Forest
14140,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Grassland
14141,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
14142,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Grassland
14143,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Forest
14144,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
14145,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
14146,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
14147,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
14148,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
14149,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
14150,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
14151,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Forest
14152,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
14153,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Grassland
14154,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
14155,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Forest
14156,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Bareland
14157,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Built-up
14158,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Forest
14159,Forest,Built-up,Wetland,NULL,Wetland,Water,Wetland,Wetland
14160,Forest,Built-up,Wetland,NULL,Wetland,Water,Wetland,Water
14161,Forest,Built-up,Wetland,NULL,Wetland,Water,Wetland,Forest
14162,Forest,Built-up,Wetland,NULL,Wetland,Forest,Grassland,Forest
14163,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
14164,Forest,Built-up,Wetland,NULL,Wetland,Forest,Bareland,Forest
14165,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
14166,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Water
14167,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Forest
14168,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
14169,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
14170,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Water,Forest
14171,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
14172,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
14173,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
14174,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
14175,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
14176,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Forest
14177,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
14178,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
14179,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
14180,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
14181,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Built-up,Forest
14182,Forest,Built-up,Wetland,Water,Wetland,NULL,Wetland,Water
14183,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Forest
14184,Forest,Built-up,Wetland,Water,Wetland,Grassland,Wetland,Wetland
14185,Forest,Built-up,Wetland,Water,Wetland,Grassland,Wetland,Forest
14186,Forest,Built-up,Wetland,Water,Wetland,Grassland,Bareland,Forest
14187,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Wetland
14188,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Forest
14189,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Wetland
14190,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Water
14191,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Forest
14192,Forest,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Wetland
14193,Forest,Built-up,Wetland,Water,Wetland,Bareland,Water,Forest
14194,Forest,Built-up,Wetland,Water,Wetland,Bareland,Forest,Forest
14195,Forest,Built-up,Wetland,Water,Wetland,Forest,Water,Water
14196,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
14197,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
14198,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
14199,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
14200,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
14201,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
14202,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
14203,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Wetland,Grassland
14204,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
14205,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
14206,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
14207,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
14208,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
14209,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
14210,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
14211,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
14212,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
14213,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
14214,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
14215,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
