Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KKT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KKT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KKT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KKT_M_R
16370,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
16371,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
16372,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
16373,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
16374,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16375,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
16376,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
16377,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
16378,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
16379,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
16380,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
16381,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
16382,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
16383,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
16384,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
16385,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
16386,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
16387,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
16388,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
16389,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
16390,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
16391,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
16392,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
16393,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
16394,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
16395,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
16396,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
16397,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
16398,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
16399,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
16400,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
16401,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
16402,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
16403,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
16404,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Water
16405,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
16406,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
16407,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
16408,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Water
16409,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
16410,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
16411,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
16412,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
16413,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
16414,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
16415,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
16416,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
16417,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Water
16418,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
16419,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
16420,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
16421,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
16422,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
16423,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
16424,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
16425,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
16426,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
16427,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
16428,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Cropland
16429,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
16430,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
16431,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
16432,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
16433,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
16434,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
16435,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,NULL
16436,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Grassland
16437,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
16438,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
16439,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
16440,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
16441,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
16442,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
16443,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
16444,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
16445,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
16446,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
16447,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16448,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
16449,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
16450,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
16451,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
16452,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
16453,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
16454,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
16455,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
16456,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16457,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
16458,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
16459,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
16460,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
16461,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
16462,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
16463,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
16464,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
16465,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
16466,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
16467,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
16468,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
16469,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
16470,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
16471,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,NULL
16472,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Wetland
16473,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
16474,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
16475,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
16476,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Water
16477,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
16478,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
16479,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
16480,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,NULL
16481,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
16482,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
16483,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
16484,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,NULL
16485,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
16486,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
16487,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
16488,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
16489,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Water
16490,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
16491,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Forest
16492,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
16493,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
16494,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
16495,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
16496,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
16497,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
16498,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,NULL
16499,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
16500,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
16501,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
16502,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
16503,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
16504,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
16505,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
16506,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
16507,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
16508,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,NULL
16509,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Forest
16510,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,NULL
16511,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
16512,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,NULL
16513,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,Forest
16514,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Forest
16515,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
16516,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Water
16517,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Forest
16518,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
16519,Forest,NULL,Forest,Water,Non_Wetland,Forest,Wetland,NULL
16520,Forest,NULL,Forest,Water,Non_Wetland,Forest,Wetland,Forest
16521,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
16522,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
16523,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
16524,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
16525,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
16526,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
16527,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
16528,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
16529,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
16530,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
16531,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
16532,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
16533,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
